ANO_MES,COMARCA,SERVENTIA,previsao_novos_casos
2026-09,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Execução Penal/EXECPENWEB,2
2026-10,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Execução Penal/EXECPENWEB,2
2026-11,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Execução Penal/EXECPENWEB,3
2026-12,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Execução Penal/EXECPENWEB,3
2026-01,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Juizado Especial Criminal,18
2026-02,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Juizado Especial Criminal,18
2026-03,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Juizado Especial Criminal,18
2026-04,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Juizado Especial Criminal,17
2026-05,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Juizado Especial Criminal,17
2026-06,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Juizado Especial Criminal,17
2026-07,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Juizado Especial Criminal,17
2026-08,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Juizado Especial Criminal,17
2026-09,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Juizado Especial Criminal,17
2026-10,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Juizado Especial Criminal,17
2026-11,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Juizado Especial Criminal,17
2026-12,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Juizado Especial Criminal,15
2026-01,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Juizado Especial Cível,195
2026-02,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Juizado Especial Cível,183
2026-03,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Juizado Especial Cível,177
2026-04,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Juizado Especial Cível,183
2026-05,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Juizado Especial Cível,187
2026-06,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Juizado Especial Cível,183
2026-07,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Juizado Especial Cível,182
2026-08,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Juizado Especial Cível,191
2026-09,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Juizado Especial Cível,181
2026-10,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Juizado Especial Cível,189
2026-11,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Juizado Especial Cível,182
2026-12,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Juizado Especial Cível,175
2026-01,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Juizado das Fazendas Públicas,17
2026-02,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Juizado das Fazendas Públicas,15
2026-03,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Juizado das Fazendas Públicas,17
2026-04,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Juizado das Fazendas Públicas,15
2026-05,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Juizado das Fazendas Públicas,16
2026-06,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Juizado das Fazendas Públicas,16
2026-07,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Juizado das Fazendas Públicas,16
2026-08,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Juizado das Fazendas Públicas,16
2026-09,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Juizado das Fazendas Públicas,16
2026-10,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Juizado das Fazendas Públicas,16
2026-11,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Juizado das Fazendas Públicas,16
2026-12,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Juizado das Fazendas Públicas,15
2026-01,SANTA HELENA DE GOIÁS,"Santa Helena de Goiás - Plantão 4ª Região, 2ª Sub-Região",1
2026-02,SANTA HELENA DE GOIÁS,"Santa Helena de Goiás - Plantão 4ª Região, 2ª Sub-Região",1
2026-03,SANTA HELENA DE GOIÁS,"Santa Helena de Goiás - Plantão 4ª Região, 2ª Sub-Região",1
2026-04,SANTA HELENA DE GOIÁS,"Santa Helena de Goiás - Plantão 4ª Região, 2ª Sub-Região",1
2026-05,SANTA HELENA DE GOIÁS,"Santa Helena de Goiás - Plantão 4ª Região, 2ª Sub-Região",1
2026-06,SANTA HELENA DE GOIÁS,"Santa Helena de Goiás - Plantão 4ª Região, 2ª Sub-Região",2
2026-07,SANTA HELENA DE GOIÁS,"Santa Helena de Goiás - Plantão 4ª Região, 2ª Sub-Região",2
2026-08,SANTA HELENA DE GOIÁS,"Santa Helena de Goiás - Plantão 4ª Região, 2ª Sub-Região",2
2026-09,SANTA HELENA DE GOIÁS,"Santa Helena de Goiás - Plantão 4ª Região, 2ª Sub-Região",2
2026-10,SANTA HELENA DE GOIÁS,"Santa Helena de Goiás - Plantão 4ª Região, 2ª Sub-Região",2
2026-11,SANTA HELENA DE GOIÁS,"Santa Helena de Goiás - Plantão 4ª Região, 2ª Sub-Região",3
2026-12,SANTA HELENA DE GOIÁS,"Santa Helena de Goiás - Plantão 4ª Região, 2ª Sub-Região",3
2026-01,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara Criminal - I,29
2026-02,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara Criminal - I,29
2026-03,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara Criminal - I,30
2026-04,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara Criminal - I,28
2026-05,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara Criminal - I,29
2026-06,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara Criminal - I,28
2026-07,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara Criminal - I,28
2026-08,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara Criminal - I,29
2026-09,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara Criminal - I,29
2026-10,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara Criminal - I,28
2026-11,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara Criminal - I,28
2026-12,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara Criminal - I,25
2026-01,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara Criminal - II,31
2026-02,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara Criminal - II,33
2026-03,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara Criminal - II,34
2026-04,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara Criminal - II,32
2026-05,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara Criminal - II,32
2026-06,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara Criminal - II,32
2026-07,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara Criminal - II,32
2026-08,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara Criminal - II,33
2026-09,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara Criminal - II,33
2026-10,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara Criminal - II,33
2026-11,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara Criminal - II,31
2026-12,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara Criminal - II,27
2026-01,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara da Inf. Juventude Infracional,4
2026-02,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara da Inf. Juventude Infracional,4
2026-03,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara da Inf. Juventude Infracional,4
2026-04,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara da Inf. Juventude Infracional,5
2026-05,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara da Inf. Juventude Infracional,5
2026-06,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara da Inf. Juventude Infracional,5
2026-07,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara da Inf. Juventude Infracional,5
2026-08,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara da Inf. Juventude Infracional,5
2026-09,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara da Inf. Juventude Infracional,6
2026-10,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara da Inf. Juventude Infracional,6
2026-11,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara da Inf. Juventude Infracional,6
2026-12,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara da Inf. Juventude Infracional,6
2026-01,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara da Infância e Juventude Cível,4
2026-02,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara da Infância e Juventude Cível,4
2026-03,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara da Infância e Juventude Cível,4
2026-04,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara da Infância e Juventude Cível,4
2026-05,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara da Infância e Juventude Cível,4
2026-06,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara da Infância e Juventude Cível,5
2026-07,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara da Infância e Juventude Cível,5
2026-08,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara da Infância e Juventude Cível,5
2026-09,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara da Infância e Juventude Cível,5
2026-10,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara da Infância e Juventude Cível,5
2026-11,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara da Infância e Juventude Cível,6
2026-12,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara da Infância e Juventude Cível,6
2026-01,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara das Fazendas Públicas,16
2026-02,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara das Fazendas Públicas,16
2026-03,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara das Fazendas Públicas,17
2026-04,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara das Fazendas Públicas,16
2026-05,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara das Fazendas Públicas,16
2026-06,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara das Fazendas Públicas,16
2026-07,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara das Fazendas Públicas,16
2026-08,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara das Fazendas Públicas,17
2026-09,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara das Fazendas Públicas,17
2026-10,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara das Fazendas Públicas,17
2026-11,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara das Fazendas Públicas,16
2026-12,SANTA HELENA DE GOIÁS,Santa Helena de Goiás - Vara das Fazendas Públicas,15
2026-01,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Execução Penal/EXECPENWEB,1
2026-02,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Execução Penal/EXECPENWEB,1
2026-03,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Execução Penal/EXECPENWEB,1
2026-04,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Execução Penal/EXECPENWEB,1
2026-05,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Execução Penal/EXECPENWEB,1
2026-06,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Execução Penal/EXECPENWEB,2
2026-07,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Execução Penal/EXECPENWEB,2
2026-08,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Execução Penal/EXECPENWEB,2
2026-09,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Execução Penal/EXECPENWEB,2
2026-10,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Execução Penal/EXECPENWEB,2
2026-11,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Execução Penal/EXECPENWEB,3
2026-12,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Execução Penal/EXECPENWEB,3
2026-01,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Juizado Especial Criminal,3
2026-02,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Juizado Especial Criminal,3
2026-03,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Juizado Especial Criminal,3
2026-04,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Juizado Especial Criminal,3
2026-05,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Juizado Especial Criminal,4
2026-06,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Juizado Especial Criminal,4
2026-07,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Juizado Especial Criminal,4
2026-08,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Juizado Especial Criminal,4
2026-09,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Juizado Especial Criminal,4
2026-10,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Juizado Especial Criminal,4
2026-11,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Juizado Especial Criminal,5
2026-12,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Juizado Especial Criminal,5
2026-01,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Juizado Especial Cível,17
2026-02,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Juizado Especial Cível,18
2026-03,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Juizado Especial Cível,18
2026-04,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Juizado Especial Cível,19
2026-05,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Juizado Especial Cível,20
2026-06,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Juizado Especial Cível,19
2026-07,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Juizado Especial Cível,19
2026-08,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Juizado Especial Cível,20
2026-09,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Juizado Especial Cível,19
2026-10,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Juizado Especial Cível,19
2026-11,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Juizado Especial Cível,19
2026-12,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Juizado Especial Cível,17
2026-01,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Juizado das Fazendas Públicas,4
2026-02,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Juizado das Fazendas Públicas,5
2026-03,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Juizado das Fazendas Públicas,5
2026-04,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Juizado das Fazendas Públicas,5
2026-05,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Juizado das Fazendas Públicas,5
2026-06,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Juizado das Fazendas Públicas,5
2026-07,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Juizado das Fazendas Públicas,6
2026-08,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Juizado das Fazendas Públicas,6
2026-09,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Juizado das Fazendas Públicas,6
2026-10,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Juizado das Fazendas Públicas,6
2026-11,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Juizado das Fazendas Públicas,7
2026-12,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Juizado das Fazendas Públicas,6
2026-01,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara Criminal,13
2026-02,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara Criminal,14
2026-03,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara Criminal,16
2026-04,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara Criminal,14
2026-05,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara Criminal,14
2026-06,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara Criminal,14
2026-07,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara Criminal,14
2026-08,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara Criminal,14
2026-09,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara Criminal,14
2026-10,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara Criminal,14
2026-11,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara Criminal,13
2026-12,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara Criminal,12
2026-01,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara Cível,30
2026-02,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara Cível,31
2026-03,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara Cível,32
2026-04,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara Cível,31
2026-05,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara Cível,31
2026-06,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara Cível,31
2026-07,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara Cível,31
2026-08,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara Cível,31
2026-09,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara Cível,31
2026-10,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara Cível,31
2026-11,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara Cível,30
2026-12,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara Cível,26
2026-01,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara da Inf. e Juv. Infracional,1
2026-02,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara da Inf. e Juv. Infracional,1
2026-03,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara da Inf. e Juv. Infracional,1
2026-04,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara da Inf. e Juv. Infracional,1
2026-05,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara da Inf. e Juv. Infracional,1
2026-06,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara da Inf. e Juv. Infracional,2
2026-07,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara da Inf. e Juv. Infracional,2
2026-08,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara da Inf. e Juv. Infracional,2
2026-09,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara da Inf. e Juv. Infracional,2
2026-10,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara da Inf. e Juv. Infracional,3
2026-11,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara da Inf. e Juv. Infracional,3
2026-12,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara da Inf. e Juv. Infracional,3
2026-01,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara da Inf. e Juventude Cível,1
2026-02,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara da Inf. e Juventude Cível,1
2026-03,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara da Inf. e Juventude Cível,1
2026-04,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara da Inf. e Juventude Cível,2
2026-05,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara da Inf. e Juventude Cível,2
2026-06,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara da Inf. e Juventude Cível,2
2026-07,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara da Inf. e Juventude Cível,2
2026-08,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara da Inf. e Juventude Cível,3
2026-09,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara da Inf. e Juventude Cível,3
2026-10,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara da Inf. e Juventude Cível,3
2026-11,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara da Inf. e Juventude Cível,3
2026-12,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara da Inf. e Juventude Cível,3
2026-01,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara das Fazendas Públicas,31
2026-02,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara das Fazendas Públicas,30
2026-03,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara das Fazendas Públicas,33
2026-04,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara das Fazendas Públicas,31
2026-05,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara das Fazendas Públicas,31
2026-06,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara das Fazendas Públicas,31
2026-07,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara das Fazendas Públicas,31
2026-08,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara das Fazendas Públicas,31
2026-09,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara das Fazendas Públicas,31
2026-10,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara das Fazendas Públicas,31
2026-11,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara das Fazendas Públicas,29
2026-12,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara das Fazendas Públicas,26
2026-01,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara de Família e Sucessões,14
2026-02,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara de Família e Sucessões,14
2026-03,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara de Família e Sucessões,14
2026-04,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara de Família e Sucessões,14
2026-05,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara de Família e Sucessões,14
2026-06,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara de Família e Sucessões,14
2026-07,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara de Família e Sucessões,14
2026-08,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara de Família e Sucessões,14
2026-09,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara de Família e Sucessões,14
2026-10,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara de Família e Sucessões,14
2026-11,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara de Família e Sucessões,13
2026-12,SANTA TEREZINHA DE GOIÁS,Santa Terezinha de Goiás - Vara de Família e Sucessões,12
2026-01,SANTO ANTÔNIO DO DESCOBERTO,Santo Antônio do Descoberto - 1ª Vara Cível,53
2026-02,SANTO ANTÔNIO DO DESCOBERTO,Santo Antônio do Descoberto - 1ª Vara Cível,55
2026-03,SANTO ANTÔNIO DO DESCOBERTO,Santo Antônio do Descoberto - 1ª Vara Cível,57
2026-04,SANTO ANTÔNIO DO DESCOBERTO,Santo Antônio do Descoberto - 1ª Vara Cível,50
2026-05,SANTO ANTÔNIO DO DESCOBERTO,Santo Antônio do Descoberto - 1ª Vara Cível,54
2026-06,SANTO ANTÔNIO DO DESCOBERTO,Santo Antônio do Descoberto - 1ª Vara Cível,53
2026-07,SANTO ANTÔNIO DO DESCOBERTO,Santo Antônio do Descoberto - 1ª Vara Cível,52
2026-08,SANTO ANTÔNIO DO DESCOBERTO,Santo Antônio do Descoberto - 1ª Vara Cível,54
2026-09,SANTO ANTÔNIO DO DESCOBERTO,Santo Antônio do Descoberto - 1ª Vara Cível,52
2026-10,SANTO ANTÔNIO DO DESCOBERTO,Santo Antônio do Descoberto - 1ª Vara Cível,52
2026-11,SANTO ANTÔNIO DO DESCOBERTO,Santo Antônio do Descoberto - 1ª Vara Cível,51
2026-12,SANTO ANTÔNIO DO DESCOBERTO,Santo Antônio do Descoberto - 1ª Vara Cível,44
2026-01,SANTO ANTÔNIO DO DESCOBERTO,Santo Antônio do Descoberto - 2ª Vara Cível,54
2026-02,SANTO ANTÔNIO DO DESCOBERTO,Santo Antônio do Descoberto - 2ª Vara Cível,55
2026-03,SANTO ANTÔNIO DO DESCOBERTO,Santo Antônio do Descoberto - 2ª Vara Cível,58
2026-04,SANTO ANTÔNIO DO DESCOBERTO,Santo Antônio do Descoberto - 2ª Vara Cível,49
2026-05,SANTO ANTÔNIO DO DESCOBERTO,Santo Antônio do Descoberto - 2ª Vara Cível,53
2026-06,SANTO ANTÔNIO DO DESCOBERTO,Santo Antônio do Descoberto - 2ª Vara Cível,53
2026-07,SANTO ANTÔNIO DO DESCOBERTO,Santo Antônio do Descoberto - 2ª Vara Cível,52
2026-08,SANTO ANTÔNIO DO DESCOBERTO,Santo Antônio do Descoberto - 2ª Vara Cível,54
2026-09,SANTO ANTÔNIO DO DESCOBERTO,Santo Antônio do Descoberto - 2ª Vara Cível,52
2026-10,SANTO ANTÔNIO DO DESCOBERTO,Santo Antônio do Descoberto - 2ª Vara Cível,52
2026-11,SANTO ANTÔNIO DO DESCOBERTO,Santo Antônio do Descoberto - 2ª Vara Cível,51
2026-12,SANTO ANTÔNIO DO DESCOBERTO,Santo Antônio do Descoberto - 2ª Vara Cível,45
2026-01,SANTO ANTÔNIO DO DESCOBERTO,Santo Antônio do Descoberto - Execução Penal/EXECPENWEB,1
2026-02,SANTO ANTÔNIO DO DESCOBERTO,Santo Antônio do Descoberto - Execução Penal/EXECPENWEB,1
2026-03,SANTO ANTÔNIO DO DESCOBERTO,Santo Antônio do Descoberto - Execução Penal/EXECPENWEB,1
2026-04,SANTO ANTÔNIO DO DESCOBERTO,Santo Antônio do Descoberto - Execução Penal/EXECPENWEB,1
2026-05,SANTO ANTÔNIO DO DESCOBERTO,Santo Antônio do Descoberto - Execução Penal/EXECPENWEB,1
2026-06,SANTO ANTÔNIO DO DESCOBERTO,Santo Antônio do Descoberto - Execução Penal/EXECPENWEB,2
2026-07,SANTO ANTÔNIO DO DESCOBERTO,Santo Antônio do Descoberto - Execução Penal/EXECPENWEB,2
2026-08,SANTO ANTÔNIO DO DESCOBERTO,Santo Antônio do Descoberto - Execução Penal/EXECPENWEB,2
