ANO_MES,COMARCA,SERVENTIA,previsao_novos_casos
2025-12,POSSE,"Posse - Plantão 5ª Região, 2ª Sub-Reg",4
2025-01,POSSE,Posse - Vara Criminal,67
2025-02,POSSE,Posse - Vara Criminal,67
2025-03,POSSE,Posse - Vara Criminal,77
2025-04,POSSE,Posse - Vara Criminal,69
2025-05,POSSE,Posse - Vara Criminal,70
2025-06,POSSE,Posse - Vara Criminal,69
2025-07,POSSE,Posse - Vara Criminal,70
2025-08,POSSE,Posse - Vara Criminal,69
2025-09,POSSE,Posse - Vara Criminal,69
2025-10,POSSE,Posse - Vara Criminal,68
2025-11,POSSE,Posse - Vara Criminal,64
2025-12,POSSE,Posse - Vara Criminal,57
2025-01,POSSE,Posse - Vara da Infância e Juventude Cível,3
2025-02,POSSE,Posse - Vara da Infância e Juventude Cível,3
2025-03,POSSE,Posse - Vara da Infância e Juventude Cível,4
2025-04,POSSE,Posse - Vara da Infância e Juventude Cível,4
2025-05,POSSE,Posse - Vara da Infância e Juventude Cível,4
2025-06,POSSE,Posse - Vara da Infância e Juventude Cível,5
2025-07,POSSE,Posse - Vara da Infância e Juventude Cível,5
2025-08,POSSE,Posse - Vara da Infância e Juventude Cível,5
2025-09,POSSE,Posse - Vara da Infância e Juventude Cível,6
2025-10,POSSE,Posse - Vara da Infância e Juventude Cível,6
2025-11,POSSE,Posse - Vara da Infância e Juventude Cível,6
2025-12,POSSE,Posse - Vara da Infância e Juventude Cível,6
2025-01,POSSE,Posse - Vara da Infância e Juventude Infracional,4
2025-02,POSSE,Posse - Vara da Infância e Juventude Infracional,4
2025-03,POSSE,Posse - Vara da Infância e Juventude Infracional,5
2025-04,POSSE,Posse - Vara da Infância e Juventude Infracional,5
2025-05,POSSE,Posse - Vara da Infância e Juventude Infracional,5
2025-06,POSSE,Posse - Vara da Infância e Juventude Infracional,6
2025-07,POSSE,Posse - Vara da Infância e Juventude Infracional,7
2025-08,POSSE,Posse - Vara da Infância e Juventude Infracional,7
2025-09,POSSE,Posse - Vara da Infância e Juventude Infracional,7
2025-10,POSSE,Posse - Vara da Infância e Juventude Infracional,7
2025-11,POSSE,Posse - Vara da Infância e Juventude Infracional,7
2025-12,POSSE,Posse - Vara da Infância e Juventude Infracional,7
2025-01,POSSE,Posse - Vara das Fazendas Públicas,37
2025-02,POSSE,Posse - Vara das Fazendas Públicas,40
2025-03,POSSE,Posse - Vara das Fazendas Públicas,42
2025-04,POSSE,Posse - Vara das Fazendas Públicas,40
2025-05,POSSE,Posse - Vara das Fazendas Públicas,38
2025-06,POSSE,Posse - Vara das Fazendas Públicas,38
2025-07,POSSE,Posse - Vara das Fazendas Públicas,37
2025-08,POSSE,Posse - Vara das Fazendas Públicas,36
2025-09,POSSE,Posse - Vara das Fazendas Públicas,36
2025-10,POSSE,Posse - Vara das Fazendas Públicas,35
2025-11,POSSE,Posse - Vara das Fazendas Públicas,32
2025-12,POSSE,Posse - Vara das Fazendas Públicas,30
2025-01,POSSE,Turma Julgadora da 6ª Região 2ª Sub-região (Posse),1
2025-02,POSSE,Turma Julgadora da 6ª Região 2ª Sub-região (Posse),1
2025-03,POSSE,Turma Julgadora da 6ª Região 2ª Sub-região (Posse),2
2025-04,POSSE,Turma Julgadora da 6ª Região 2ª Sub-região (Posse),2
2025-05,POSSE,Turma Julgadora da 6ª Região 2ª Sub-região (Posse),3
2025-06,POSSE,Turma Julgadora da 6ª Região 2ª Sub-região (Posse),3
2025-07,POSSE,Turma Julgadora da 6ª Região 2ª Sub-região (Posse),4
2025-08,POSSE,Turma Julgadora da 6ª Região 2ª Sub-região (Posse),4
2025-09,POSSE,Turma Julgadora da 6ª Região 2ª Sub-região (Posse),4
2025-10,POSSE,Turma Julgadora da 6ª Região 2ª Sub-região (Posse),4
2025-11,POSSE,Turma Julgadora da 6ª Região 2ª Sub-região (Posse),4
2025-12,POSSE,Turma Julgadora da 6ª Região 2ª Sub-região (Posse),4
2025-01,QUIRINÓPOLIS,Quirinópolis - 1ª Vara Cível - I,19
2025-02,QUIRINÓPOLIS,Quirinópolis - 1ª Vara Cível - I,21
2025-03,QUIRINÓPOLIS,Quirinópolis - 1ª Vara Cível - I,22
2025-04,QUIRINÓPOLIS,Quirinópolis - 1ª Vara Cível - I,21
2025-05,QUIRINÓPOLIS,Quirinópolis - 1ª Vara Cível - I,20
2025-06,QUIRINÓPOLIS,Quirinópolis - 1ª Vara Cível - I,21
2025-07,QUIRINÓPOLIS,Quirinópolis - 1ª Vara Cível - I,22
2025-08,QUIRINÓPOLIS,Quirinópolis - 1ª Vara Cível - I,22
2025-09,QUIRINÓPOLIS,Quirinópolis - 1ª Vara Cível - I,22
2025-10,QUIRINÓPOLIS,Quirinópolis - 1ª Vara Cível - I,22
2025-11,QUIRINÓPOLIS,Quirinópolis - 1ª Vara Cível - I,21
2025-12,QUIRINÓPOLIS,Quirinópolis - 1ª Vara Cível - I,20
2025-01,QUIRINÓPOLIS,Quirinópolis - 1ª Vara Cível - II,23
2025-02,QUIRINÓPOLIS,Quirinópolis - 1ª Vara Cível - II,23
2025-03,QUIRINÓPOLIS,Quirinópolis - 1ª Vara Cível - II,24
2025-04,QUIRINÓPOLIS,Quirinópolis - 1ª Vara Cível - II,23
2025-05,QUIRINÓPOLIS,Quirinópolis - 1ª Vara Cível - II,23
2025-06,QUIRINÓPOLIS,Quirinópolis - 1ª Vara Cível - II,23
2025-07,QUIRINÓPOLIS,Quirinópolis - 1ª Vara Cível - II,23
2025-08,QUIRINÓPOLIS,Quirinópolis - 1ª Vara Cível - II,23
2025-09,QUIRINÓPOLIS,Quirinópolis - 1ª Vara Cível - II,23
2025-10,QUIRINÓPOLIS,Quirinópolis - 1ª Vara Cível - II,23
2025-11,QUIRINÓPOLIS,Quirinópolis - 1ª Vara Cível - II,22
2025-12,QUIRINÓPOLIS,Quirinópolis - 1ª Vara Cível - II,21
2025-01,QUIRINÓPOLIS,Quirinópolis - 2ª Vara Cível - I,21
2025-02,QUIRINÓPOLIS,Quirinópolis - 2ª Vara Cível - I,20
2025-03,QUIRINÓPOLIS,Quirinópolis - 2ª Vara Cível - I,23
2025-04,QUIRINÓPOLIS,Quirinópolis - 2ª Vara Cível - I,21
2025-05,QUIRINÓPOLIS,Quirinópolis - 2ª Vara Cível - I,22
2025-06,QUIRINÓPOLIS,Quirinópolis - 2ª Vara Cível - I,22
2025-07,QUIRINÓPOLIS,Quirinópolis - 2ª Vara Cível - I,22
2025-08,QUIRINÓPOLIS,Quirinópolis - 2ª Vara Cível - I,22
2025-09,QUIRINÓPOLIS,Quirinópolis - 2ª Vara Cível - I,22
2025-10,QUIRINÓPOLIS,Quirinópolis - 2ª Vara Cível - I,23
2025-11,QUIRINÓPOLIS,Quirinópolis - 2ª Vara Cível - I,22
2025-12,QUIRINÓPOLIS,Quirinópolis - 2ª Vara Cível - I,21
2025-01,QUIRINÓPOLIS,Quirinópolis - 2ª Vara Cível - II,23
2025-02,QUIRINÓPOLIS,Quirinópolis - 2ª Vara Cível - II,23
2025-03,QUIRINÓPOLIS,Quirinópolis - 2ª Vara Cível - II,24
2025-04,QUIRINÓPOLIS,Quirinópolis - 2ª Vara Cível - II,23
2025-05,QUIRINÓPOLIS,Quirinópolis - 2ª Vara Cível - II,23
2025-06,QUIRINÓPOLIS,Quirinópolis - 2ª Vara Cível - II,23
2025-07,QUIRINÓPOLIS,Quirinópolis - 2ª Vara Cível - II,23
2025-08,QUIRINÓPOLIS,Quirinópolis - 2ª Vara Cível - II,23
2025-09,QUIRINÓPOLIS,Quirinópolis - 2ª Vara Cível - II,23
2025-10,QUIRINÓPOLIS,Quirinópolis - 2ª Vara Cível - II,23
2025-11,QUIRINÓPOLIS,Quirinópolis - 2ª Vara Cível - II,22
2025-12,QUIRINÓPOLIS,Quirinópolis - 2ª Vara Cível - II,21
2025-01,QUIRINÓPOLIS,Quirinópolis - Execução Penal/EXECPENWEB,1
2025-02,QUIRINÓPOLIS,Quirinópolis - Execução Penal/EXECPENWEB,1
2025-03,QUIRINÓPOLIS,Quirinópolis - Execução Penal/EXECPENWEB,2
2025-04,QUIRINÓPOLIS,Quirinópolis - Execução Penal/EXECPENWEB,2
2025-05,QUIRINÓPOLIS,Quirinópolis - Execução Penal/EXECPENWEB,3
2025-06,QUIRINÓPOLIS,Quirinópolis - Execução Penal/EXECPENWEB,3
2025-07,QUIRINÓPOLIS,Quirinópolis - Execução Penal/EXECPENWEB,4
2025-08,QUIRINÓPOLIS,Quirinópolis - Execução Penal/EXECPENWEB,4
2025-09,QUIRINÓPOLIS,Quirinópolis - Execução Penal/EXECPENWEB,4
2025-10,QUIRINÓPOLIS,Quirinópolis - Execução Penal/EXECPENWEB,4
2025-11,QUIRINÓPOLIS,Quirinópolis - Execução Penal/EXECPENWEB,4
2025-12,QUIRINÓPOLIS,Quirinópolis - Execução Penal/EXECPENWEB,5
2025-01,QUIRINÓPOLIS,Quirinópolis - Juizado Especial Criminal,21
2025-02,QUIRINÓPOLIS,Quirinópolis - Juizado Especial Criminal,22
2025-03,QUIRINÓPOLIS,Quirinópolis - Juizado Especial Criminal,24
2025-04,QUIRINÓPOLIS,Quirinópolis - Juizado Especial Criminal,23
2025-05,QUIRINÓPOLIS,Quirinópolis - Juizado Especial Criminal,23
2025-06,QUIRINÓPOLIS,Quirinópolis - Juizado Especial Criminal,23
2025-07,QUIRINÓPOLIS,Quirinópolis - Juizado Especial Criminal,23
2025-08,QUIRINÓPOLIS,Quirinópolis - Juizado Especial Criminal,23
2025-09,QUIRINÓPOLIS,Quirinópolis - Juizado Especial Criminal,23
2025-10,QUIRINÓPOLIS,Quirinópolis - Juizado Especial Criminal,23
2025-11,QUIRINÓPOLIS,Quirinópolis - Juizado Especial Criminal,22
2025-12,QUIRINÓPOLIS,Quirinópolis - Juizado Especial Criminal,20
2025-01,QUIRINÓPOLIS,Quirinópolis - Juizado Especial Cível,31
2025-02,QUIRINÓPOLIS,Quirinópolis - Juizado Especial Cível,31
2025-03,QUIRINÓPOLIS,Quirinópolis - Juizado Especial Cível,32
2025-04,QUIRINÓPOLIS,Quirinópolis - Juizado Especial Cível,31
2025-05,QUIRINÓPOLIS,Quirinópolis - Juizado Especial Cível,31
2025-06,QUIRINÓPOLIS,Quirinópolis - Juizado Especial Cível,31
2025-07,QUIRINÓPOLIS,Quirinópolis - Juizado Especial Cível,31
2025-08,QUIRINÓPOLIS,Quirinópolis - Juizado Especial Cível,31
2025-09,QUIRINÓPOLIS,Quirinópolis - Juizado Especial Cível,30
2025-10,QUIRINÓPOLIS,Quirinópolis - Juizado Especial Cível,31
2025-11,QUIRINÓPOLIS,Quirinópolis - Juizado Especial Cível,29
2025-12,QUIRINÓPOLIS,Quirinópolis - Juizado Especial Cível,26
2025-01,QUIRINÓPOLIS,Quirinópolis - Juizado das Fazendas Públicas,5
2025-02,QUIRINÓPOLIS,Quirinópolis - Juizado das Fazendas Públicas,5
2025-03,QUIRINÓPOLIS,Quirinópolis - Juizado das Fazendas Públicas,6
2025-04,QUIRINÓPOLIS,Quirinópolis - Juizado das Fazendas Públicas,6
2025-05,QUIRINÓPOLIS,Quirinópolis - Juizado das Fazendas Públicas,6
2025-06,QUIRINÓPOLIS,Quirinópolis - Juizado das Fazendas Públicas,7
2025-07,QUIRINÓPOLIS,Quirinópolis - Juizado das Fazendas Públicas,7
2025-08,QUIRINÓPOLIS,Quirinópolis - Juizado das Fazendas Públicas,7
2025-09,QUIRINÓPOLIS,Quirinópolis - Juizado das Fazendas Públicas,7
2025-10,QUIRINÓPOLIS,Quirinópolis - Juizado das Fazendas Públicas,8
2025-11,QUIRINÓPOLIS,Quirinópolis - Juizado das Fazendas Públicas,8
2025-12,QUIRINÓPOLIS,Quirinópolis - Juizado das Fazendas Públicas,9
2025-01,QUIRINÓPOLIS,Quirinópolis - Pai Presente,3
2025-02,QUIRINÓPOLIS,Quirinópolis - Pai Presente,3
2025-03,QUIRINÓPOLIS,Quirinópolis - Pai Presente,4
2025-04,QUIRINÓPOLIS,Quirinópolis - Pai Presente,4
2025-05,QUIRINÓPOLIS,Quirinópolis - Pai Presente,4
2025-06,QUIRINÓPOLIS,Quirinópolis - Pai Presente,5
2025-07,QUIRINÓPOLIS,Quirinópolis - Pai Presente,5
2025-08,QUIRINÓPOLIS,Quirinópolis - Pai Presente,5
2025-09,QUIRINÓPOLIS,Quirinópolis - Pai Presente,6
2025-10,QUIRINÓPOLIS,Quirinópolis - Pai Presente,6
2025-11,QUIRINÓPOLIS,Quirinópolis - Pai Presente,6
2025-12,QUIRINÓPOLIS,Quirinópolis - Pai Presente,7
2025-01,QUIRINÓPOLIS,"Quirinópolis - Plantão 4ª Região, 1ª Sub-Região",1
2025-02,QUIRINÓPOLIS,"Quirinópolis - Plantão 4ª Região, 1ª Sub-Região",1
2025-03,QUIRINÓPOLIS,"Quirinópolis - Plantão 4ª Região, 1ª Sub-Região",2
2025-04,QUIRINÓPOLIS,"Quirinópolis - Plantão 4ª Região, 1ª Sub-Região",2
2025-05,QUIRINÓPOLIS,"Quirinópolis - Plantão 4ª Região, 1ª Sub-Região",3
2025-06,QUIRINÓPOLIS,"Quirinópolis - Plantão 4ª Região, 1ª Sub-Região",3
2025-07,QUIRINÓPOLIS,"Quirinópolis - Plantão 4ª Região, 1ª Sub-Região",4
2025-08,QUIRINÓPOLIS,"Quirinópolis - Plantão 4ª Região, 1ª Sub-Região",4
2025-09,QUIRINÓPOLIS,"Quirinópolis - Plantão 4ª Região, 1ª Sub-Região",4
2025-10,QUIRINÓPOLIS,"Quirinópolis - Plantão 4ª Região, 1ª Sub-Região",4
2025-11,QUIRINÓPOLIS,"Quirinópolis - Plantão 4ª Região, 1ª Sub-Região",4
2025-12,QUIRINÓPOLIS,"Quirinópolis - Plantão 4ª Região, 1ª Sub-Região",5
2025-01,QUIRINÓPOLIS,Quirinópolis - Vara Criminal,88
2025-02,QUIRINÓPOLIS,Quirinópolis - Vara Criminal,87
2025-03,QUIRINÓPOLIS,Quirinópolis - Vara Criminal,95
2025-04,QUIRINÓPOLIS,Quirinópolis - Vara Criminal,89
2025-05,QUIRINÓPOLIS,Quirinópolis - Vara Criminal,87
2025-06,QUIRINÓPOLIS,Quirinópolis - Vara Criminal,87
2025-07,QUIRINÓPOLIS,Quirinópolis - Vara Criminal,87
2025-08,QUIRINÓPOLIS,Quirinópolis - Vara Criminal,86
2025-09,QUIRINÓPOLIS,Quirinópolis - Vara Criminal,86
2025-10,QUIRINÓPOLIS,Quirinópolis - Vara Criminal,85
2025-11,QUIRINÓPOLIS,Quirinópolis - Vara Criminal,82
2025-12,QUIRINÓPOLIS,Quirinópolis - Vara Criminal,73
2025-01,QUIRINÓPOLIS,Quirinópolis - Vara da Infância e Juventude Cível,5
2025-02,QUIRINÓPOLIS,Quirinópolis - Vara da Infância e Juventude Cível,5
2025-03,QUIRINÓPOLIS,Quirinópolis - Vara da Infância e Juventude Cível,6
2025-04,QUIRINÓPOLIS,Quirinópolis - Vara da Infância e Juventude Cível,7
2025-05,QUIRINÓPOLIS,Quirinópolis - Vara da Infância e Juventude Cível,7
2025-06,QUIRINÓPOLIS,Quirinópolis - Vara da Infância e Juventude Cível,7
2025-07,QUIRINÓPOLIS,Quirinópolis - Vara da Infância e Juventude Cível,8
2025-08,QUIRINÓPOLIS,Quirinópolis - Vara da Infância e Juventude Cível,8
2025-09,QUIRINÓPOLIS,Quirinópolis - Vara da Infância e Juventude Cível,8
2025-10,QUIRINÓPOLIS,Quirinópolis - Vara da Infância e Juventude Cível,9
2025-11,QUIRINÓPOLIS,Quirinópolis - Vara da Infância e Juventude Cível,9
2025-12,QUIRINÓPOLIS,Quirinópolis - Vara da Infância e Juventude Cível,9
2025-01,QUIRINÓPOLIS,Quirinópolis - Vara da Infância e Juventude Infracional,5
2025-02,QUIRINÓPOLIS,Quirinópolis - Vara da Infância e Juventude Infracional,6
2025-03,QUIRINÓPOLIS,Quirinópolis - Vara da Infância e Juventude Infracional,6
2025-04,QUIRINÓPOLIS,Quirinópolis - Vara da Infância e Juventude Infracional,7
2025-05,QUIRINÓPOLIS,Quirinópolis - Vara da Infância e Juventude Infracional,7
2025-06,QUIRINÓPOLIS,Quirinópolis - Vara da Infância e Juventude Infracional,7
2025-07,QUIRINÓPOLIS,Quirinópolis - Vara da Infância e Juventude Infracional,8
2025-08,QUIRINÓPOLIS,Quirinópolis - Vara da Infância e Juventude Infracional,8
2025-09,QUIRINÓPOLIS,Quirinópolis - Vara da Infância e Juventude Infracional,8
2025-10,QUIRINÓPOLIS,Quirinópolis - Vara da Infância e Juventude Infracional,9
2025-11,QUIRINÓPOLIS,Quirinópolis - Vara da Infância e Juventude Infracional,9
2025-12,QUIRINÓPOLIS,Quirinópolis - Vara da Infância e Juventude Infracional,9
2025-01,QUIRINÓPOLIS,Quirinópolis - Vara das Fazendas Públicas,36
2025-02,QUIRINÓPOLIS,Quirinópolis - Vara das Fazendas Públicas,39
2025-03,QUIRINÓPOLIS,Quirinópolis - Vara das Fazendas Públicas,43
2025-04,QUIRINÓPOLIS,Quirinópolis - Vara das Fazendas Públicas,39
2025-05,QUIRINÓPOLIS,Quirinópolis - Vara das Fazendas Públicas,40
2025-06,QUIRINÓPOLIS,Quirinópolis - Vara das Fazendas Públicas,39
2025-07,QUIRINÓPOLIS,Quirinópolis - Vara das Fazendas Públicas,39
2025-08,QUIRINÓPOLIS,Quirinópolis - Vara das Fazendas Públicas,37
2025-09,QUIRINÓPOLIS,Quirinópolis - Vara das Fazendas Públicas,36
2025-10,QUIRINÓPOLIS,Quirinópolis - Vara das Fazendas Públicas,36
2025-11,QUIRINÓPOLIS,Quirinópolis - Vara das Fazendas Públicas,33
2025-12,QUIRINÓPOLIS,Quirinópolis - Vara das Fazendas Públicas,30
2025-01,QUIRINÓPOLIS,Quirinópolis - Vara de Família e Sucessões - I,23
2025-02,QUIRINÓPOLIS,Quirinópolis - Vara de Família e Sucessões - I,25
2025-03,QUIRINÓPOLIS,Quirinópolis - Vara de Família e Sucessões - I,25
2025-04,QUIRINÓPOLIS,Quirinópolis - Vara de Família e Sucessões - I,24
2025-05,QUIRINÓPOLIS,Quirinópolis - Vara de Família e Sucessões - I,25
2025-06,QUIRINÓPOLIS,Quirinópolis - Vara de Família e Sucessões - I,24
2025-07,QUIRINÓPOLIS,Quirinópolis - Vara de Família e Sucessões - I,24
2025-08,QUIRINÓPOLIS,Quirinópolis - Vara de Família e Sucessões - I,24
2025-09,QUIRINÓPOLIS,Quirinópolis - Vara de Família e Sucessões - I,23
2025-10,QUIRINÓPOLIS,Quirinópolis - Vara de Família e Sucessões - I,23
2025-11,QUIRINÓPOLIS,Quirinópolis - Vara de Família e Sucessões - I,22
2025-12,QUIRINÓPOLIS,Quirinópolis - Vara de Família e Sucessões - I,20
2025-01,QUIRINÓPOLIS,Quirinópolis - Vara de Família e Sucessões - II,21
2025-02,QUIRINÓPOLIS,Quirinópolis - Vara de Família e Sucessões - II,22
2025-03,QUIRINÓPOLIS,Quirinópolis - Vara de Família e Sucessões - II,24
2025-04,QUIRINÓPOLIS,Quirinópolis - Vara de Família e Sucessões - II,23
2025-05,QUIRINÓPOLIS,Quirinópolis - Vara de Família e Sucessões - II,23
2025-06,QUIRINÓPOLIS,Quirinópolis - Vara de Família e Sucessões - II,23
2025-07,QUIRINÓPOLIS,Quirinópolis - Vara de Família e Sucessões - II,24
2025-08,QUIRINÓPOLIS,Quirinópolis - Vara de Família e Sucessões - II,23
2025-09,QUIRINÓPOLIS,Quirinópolis - Vara de Família e Sucessões - II,23
2025-10,QUIRINÓPOLIS,Quirinópolis - Vara de Família e Sucessões - II,23
2025-11,QUIRINÓPOLIS,Quirinópolis - Vara de Família e Sucessões - II,22
2025-12,QUIRINÓPOLIS,Quirinópolis - Vara de Família e Sucessões - II,20
2025-01,RIALMA,Rialma - Execução Penal/EXECPENWEB,1
2025-02,RIALMA,Rialma - Execução Penal/EXECPENWEB,1
2025-03,RIALMA,Rialma - Execução Penal/EXECPENWEB,2
2025-04,RIALMA,Rialma - Execução Penal/EXECPENWEB,2
2025-05,RIALMA,Rialma - Execução Penal/EXECPENWEB,3
2025-06,RIALMA,Rialma - Execução Penal/EXECPENWEB,3
2025-07,RIALMA,Rialma - Execução Penal/EXECPENWEB,4
2025-08,RIALMA,Rialma - Execução Penal/EXECPENWEB,4
2025-09,RIALMA,Rialma - Execução Penal/EXECPENWEB,4
2025-10,RIALMA,Rialma - Execução Penal/EXECPENWEB,4
2025-11,RIALMA,Rialma - Execução Penal/EXECPENWEB,4
2025-12,RIALMA,Rialma - Execução Penal/EXECPENWEB,4
2025-01,RIALMA,Rialma - Juizado Especial Criminal,7
2025-02,RIALMA,Rialma - Juizado Especial Criminal,7
2025-03,RIALMA,Rialma - Juizado Especial Criminal,8
2025-04,RIALMA,Rialma - Juizado Especial Criminal,8
2025-05,RIALMA,Rialma - Juizado Especial Criminal,8
2025-06,RIALMA,Rialma - Juizado Especial Criminal,8
2025-07,RIALMA,Rialma - Juizado Especial Criminal,9
2025-08,RIALMA,Rialma - Juizado Especial Criminal,9
2025-09,RIALMA,Rialma - Juizado Especial Criminal,9
2025-10,RIALMA,Rialma - Juizado Especial Criminal,9
2025-11,RIALMA,Rialma - Juizado Especial Criminal,9
2025-12,RIALMA,Rialma - Juizado Especial Criminal,9
2025-01,RIALMA,Rialma - Juizado Especial Cível,6
2025-02,RIALMA,Rialma - Juizado Especial Cível,6
2025-03,RIALMA,Rialma - Juizado Especial Cível,8
2025-04,RIALMA,Rialma - Juizado Especial Cível,8
2025-05,RIALMA,Rialma - Juizado Especial Cível,8
2025-06,RIALMA,Rialma - Juizado Especial Cível,8
2025-07,RIALMA,Rialma - Juizado Especial Cível,9
2025-08,RIALMA,Rialma - Juizado Especial Cível,9
2025-09,RIALMA,Rialma - Juizado Especial Cível,9
2025-10,RIALMA,Rialma - Juizado Especial Cível,9
2025-11,RIALMA,Rialma - Juizado Especial Cível,9
2025-12,RIALMA,Rialma - Juizado Especial Cível,9
2025-01,RIALMA,Rialma - Juizado das Fazendas Públicas,2
2025-02,RIALMA,Rialma - Juizado das Fazendas Públicas,3
2025-03,RIALMA,Rialma - Juizado das Fazendas Públicas,3
2025-04,RIALMA,Rialma - Juizado das Fazendas Públicas,4
2025-05,RIALMA,Rialma - Juizado das Fazendas Públicas,4
2025-06,RIALMA,Rialma - Juizado das Fazendas Públicas,4
2025-07,RIALMA,Rialma - Juizado das Fazendas Públicas,4
2025-08,RIALMA,Rialma - Juizado das Fazendas Públicas,4
2025-09,RIALMA,Rialma - Juizado das Fazendas Públicas,5
2025-10,RIALMA,Rialma - Juizado das Fazendas Públicas,5
2025-11,RIALMA,Rialma - Juizado das Fazendas Públicas,5
2025-12,RIALMA,Rialma - Juizado das Fazendas Públicas,6
2025-01,RIALMA,Rialma - Pai Presente,1
2025-02,RIALMA,Rialma - Pai Presente,1
2025-03,RIALMA,Rialma - Pai Presente,2
2025-04,RIALMA,Rialma - Pai Presente,2
2025-05,RIALMA,Rialma - Pai Presente,3
2025-06,RIALMA,Rialma - Pai Presente,3
2025-07,RIALMA,Rialma - Pai Presente,4
2025-08,RIALMA,Rialma - Pai Presente,4
2025-09,RIALMA,Rialma - Pai Presente,4
2025-10,RIALMA,Rialma - Pai Presente,4
2025-11,RIALMA,Rialma - Pai Presente,4
2025-12,RIALMA,Rialma - Pai Presente,4
2025-01,RIALMA,Rialma - Vara Criminal,22
2025-02,RIALMA,Rialma - Vara Criminal,24
2025-03,RIALMA,Rialma - Vara Criminal,25
2025-04,RIALMA,Rialma - Vara Criminal,24
2025-05,RIALMA,Rialma - Vara Criminal,24
2025-06,RIALMA,Rialma - Vara Criminal,24
2025-07,RIALMA,Rialma - Vara Criminal,23
2025-08,RIALMA,Rialma - Vara Criminal,23
2025-09,RIALMA,Rialma - Vara Criminal,23
2025-10,RIALMA,Rialma - Vara Criminal,23
2025-11,RIALMA,Rialma - Vara Criminal,22
2025-12,RIALMA,Rialma - Vara Criminal,20
2025-01,RIALMA,Rialma - Vara Cível,11
2025-02,RIALMA,Rialma - Vara Cível,11
2025-03,RIALMA,Rialma - Vara Cível,11
2025-04,RIALMA,Rialma - Vara Cível,11
2025-05,RIALMA,Rialma - Vara Cível,11
2025-06,RIALMA,Rialma - Vara Cível,11
2025-07,RIALMA,Rialma - Vara Cível,11
2025-08,RIALMA,Rialma - Vara Cível,11
2025-09,RIALMA,Rialma - Vara Cível,11
2025-10,RIALMA,Rialma - Vara Cível,11
2025-11,RIALMA,Rialma - Vara Cível,11
2025-12,RIALMA,Rialma - Vara Cível,11
2025-01,RIALMA,Rialma - Vara da Infância e Juventude Cível,1
2025-01,RIALMA,Rialma - Vara da Infância e Juventude Cível,1
2025-02,RIALMA,Rialma - Vara da Infância e Juventude Cível,2
2025-02,RIALMA,Rialma - Vara da Infância e Juventude Cível,2
2025-03,RIALMA,Rialma - Vara da Infância e Juventude Cível,3
2025-03,RIALMA,Rialma - Vara da Infância e Juventude Cível,2
2025-04,RIALMA,Rialma - Vara da Infância e Juventude Cível,3
2025-04,RIALMA,Rialma - Vara da Infância e Juventude Cível,3
2025-05,RIALMA,Rialma - Vara da Infância e Juventude Cível,4
2025-05,RIALMA,Rialma - Vara da Infância e Juventude Cível,3
2025-06,RIALMA,Rialma - Vara da Infância e Juventude Cível,4
2025-06,RIALMA,Rialma - Vara da Infância e Juventude Cível,4
2025-07,RIALMA,Rialma - Vara da Infância e Juventude Cível,4
2025-07,RIALMA,Rialma - Vara da Infância e Juventude Cível,4
2025-08,RIALMA,Rialma - Vara da Infância e Juventude Cível,5
2025-08,RIALMA,Rialma - Vara da Infância e Juventude Cível,4
2025-09,RIALMA,Rialma - Vara da Infância e Juventude Cível,5
2025-09,RIALMA,Rialma - Vara da Infância e Juventude Cível,4
2025-10,RIALMA,Rialma - Vara da Infância e Juventude Cível,5
2025-10,RIALMA,Rialma - Vara da Infância e Juventude Cível,4
2025-11,RIALMA,Rialma - Vara da Infância e Juventude Cível,5
2025-11,RIALMA,Rialma - Vara da Infância e Juventude Cível,4
2025-12,RIALMA,Rialma - Vara da Infância e Juventude Cível,5
2025-12,RIALMA,Rialma - Vara da Infância e Juventude Cível,4
2025-01,RIALMA,Rialma - Vara da Infância e Juventude Infracional,3
2025-02,RIALMA,Rialma - Vara da Infância e Juventude Infracional,4
2025-03,RIALMA,Rialma - Vara da Infância e Juventude Infracional,4
2025-04,RIALMA,Rialma - Vara da Infância e Juventude Infracional,4
2025-05,RIALMA,Rialma - Vara da Infância e Juventude Infracional,4
2025-06,RIALMA,Rialma - Vara da Infância e Juventude Infracional,5
2025-07,RIALMA,Rialma - Vara da Infância e Juventude Infracional,5
2025-08,RIALMA,Rialma - Vara da Infância e Juventude Infracional,5
2025-09,RIALMA,Rialma - Vara da Infância e Juventude Infracional,6
2025-10,RIALMA,Rialma - Vara da Infância e Juventude Infracional,6
2025-11,RIALMA,Rialma - Vara da Infância e Juventude Infracional,6
2025-12,RIALMA,Rialma - Vara da Infância e Juventude Infracional,7
2025-01,RIALMA,Rialma - Vara das Fazendas Públicas,29
2025-02,RIALMA,Rialma - Vara das Fazendas Públicas,29
2025-03,RIALMA,Rialma - Vara das Fazendas Públicas,30
2025-04,RIALMA,Rialma - Vara das Fazendas Públicas,30
2025-05,RIALMA,Rialma - Vara das Fazendas Públicas,30
2025-06,RIALMA,Rialma - Vara das Fazendas Públicas,30
2025-07,RIALMA,Rialma - Vara das Fazendas Públicas,30
2025-08,RIALMA,Rialma - Vara das Fazendas Públicas,30
2025-09,RIALMA,Rialma - Vara das Fazendas Públicas,30
2025-10,RIALMA,Rialma - Vara das Fazendas Públicas,29
