ANO_MES,COMARCA,SERVENTIA,novos_casos,previsto_m0_naive,previsto_m1_linear,previsto_ensemble,erro_ensemble,erro_pct,previsto_m3_lgbm,erro_lgbm
2024-03,ACREÚNA,Acreúna - Vara da Infância e Juventude Infracional,1,2.0,4.1,4.1,-3.1,310.0,3.8,-2.8
2024-04,ACREÚNA,Acreúna - Vara da Infância e Juventude Infracional,4,2.0,3.7,3.7,0.3,7.5,3.4,0.6
2024-05,ACREÚNA,Acreúna - Vara da Infância e Juventude Infracional,7,0.0,5.2,5.2,1.8,25.7,3.8,3.2
2024-06,ACREÚNA,Acreúna - Vara da Infância e Juventude Infracional,3,1.0,7.0,7.0,-4.0,133.3,5.2,-2.2
2024-07,ACREÚNA,Acreúna - Vara da Infância e Juventude Infracional,1,0.0,5.0,5.0,-4.0,400.0,5.0,-4.0
2024-08,ACREÚNA,Acreúna - Vara da Infância e Juventude Infracional,0,0.0,5.3,5.3,-5.3,,3.9,-3.9
2024-09,ACREÚNA,Acreúna - Vara da Infância e Juventude Infracional,2,3.0,4.6,4.6,-2.6,130.0,2.5,-0.5
2024-10,ACREÚNA,Acreúna - Vara da Infância e Juventude Infracional,1,1.0,3.6,3.6,-2.6,260.0,2.9,-1.9
2024-11,ACREÚNA,Acreúna - Vara da Infância e Juventude Infracional,2,6.0,2.7,2.7,-0.7,35.0,2.4,-0.4
2024-12,ACREÚNA,Acreúna - Vara da Infância e Juventude Infracional,3,4.0,2.3,2.3,0.7,23.3,2.7,0.3
2024-01,ACREÚNA,Acreúna - Vara das Fazendas Públicas,17,20.0,21.6,21.6,-4.6,27.1,23.8,-6.8
2024-02,ACREÚNA,Acreúna - Vara das Fazendas Públicas,16,20.0,21.0,21.0,-5.0,31.2,22.7,-6.7
2024-03,ACREÚNA,Acreúna - Vara das Fazendas Públicas,14,19.0,20.1,20.1,-6.1,43.6,21.0,-7.0
2024-04,ACREÚNA,Acreúna - Vara das Fazendas Públicas,23,27.0,19.4,19.4,3.6,15.7,20.0,3.0
2024-05,ACREÚNA,Acreúna - Vara das Fazendas Públicas,20,23.0,21.6,21.6,-1.6,8.0,21.3,-1.3
2024-06,ACREÚNA,Acreúna - Vara das Fazendas Públicas,10,24.0,21.7,21.7,-11.7,117.0,24.0,-14.0
2024-07,ACREÚNA,Acreúna - Vara das Fazendas Públicas,27,32.0,16.9,16.9,10.1,37.4,19.6,7.4
2024-08,ACREÚNA,Acreúna - Vara das Fazendas Públicas,27,23.0,22.0,22.0,5.0,18.5,24.1,2.9
2024-09,ACREÚNA,Acreúna - Vara das Fazendas Públicas,21,18.0,20.5,20.5,0.5,2.4,25.0,-4.0
2024-10,ACREÚNA,Acreúna - Vara das Fazendas Públicas,35,19.0,23.0,23.0,12.0,34.3,24.0,11.0
2024-11,ACREÚNA,Acreúna - Vara das Fazendas Públicas,16,22.0,26.0,26.0,-10.0,62.5,24.4,-8.4
2024-12,ACREÚNA,Acreúna - Vara das Fazendas Públicas,13,20.0,16.0,16.0,-3.0,23.1,22.1,-9.1
2024-01,ACREÚNA,Acreúna - Vara de Família e Sucessões,19,11.0,14.5,14.5,4.5,23.7,18.0,1.0
2024-02,ACREÚNA,Acreúna - Vara de Família e Sucessões,12,9.0,17.9,17.9,-5.9,49.2,18.9,-6.9
2024-03,ACREÚNA,Acreúna - Vara de Família e Sucessões,9,9.0,14.9,14.9,-5.9,65.6,15.1,-6.1
2024-04,ACREÚNA,Acreúna - Vara de Família e Sucessões,10,26.0,15.2,15.2,-5.2,52.0,13.6,-3.6
2024-05,ACREÚNA,Acreúna - Vara de Família e Sucessões,11,13.0,15.0,15.0,-4.0,36.4,12.6,-1.6
2024-06,ACREÚNA,Acreúna - Vara de Família e Sucessões,16,10.0,15.0,15.0,1.0,6.2,11.9,4.1
2024-07,ACREÚNA,Acreúna - Vara de Família e Sucessões,13,22.0,15.9,15.9,-2.9,22.3,15.0,-2.0
2024-08,ACREÚNA,Acreúna - Vara de Família e Sucessões,15,18.0,16.5,16.5,-1.5,10.0,14.2,0.8
2024-09,ACREÚNA,Acreúna - Vara de Família e Sucessões,8,13.0,17.5,17.5,-9.5,118.8,14.8,-6.8
2024-10,ACREÚNA,Acreúna - Vara de Família e Sucessões,19,22.0,12.8,12.8,6.2,32.6,12.1,6.9
2024-11,ACREÚNA,Acreúna - Vara de Família e Sucessões,18,32.0,16.0,16.0,2.0,11.1,15.7,2.3
2024-12,ACREÚNA,Acreúna - Vara de Família e Sucessões,10,13.0,12.4,12.4,-2.4,24.0,14.3,-4.3
2024-01,ALEXÂNIA,Alexânia - 1ª Vara Cível,4,2.0,5.0,5.0,-1.0,25.0,5.4,-1.4
2024-02,ALEXÂNIA,Alexânia - 1ª Vara Cível,4,4.0,5.5,5.5,-1.5,37.5,5.0,-1.0
2024-03,ALEXÂNIA,Alexânia - 1ª Vara Cível,3,6.0,7.0,7.0,-4.0,133.3,5.7,-2.7
2024-04,ALEXÂNIA,Alexânia - 1ª Vara Cível,9,5.0,6.0,6.0,3.0,33.3,4.7,4.3
2024-05,ALEXÂNIA,Alexânia - 1ª Vara Cível,9,6.0,8.0,8.0,1.0,11.1,7.2,1.8
2024-06,ALEXÂNIA,Alexânia - 1ª Vara Cível,7,5.0,9.1,9.1,-2.1,30.0,7.6,-0.6
2024-07,ALEXÂNIA,Alexânia - 1ª Vara Cível,6,4.0,8.7,8.7,-2.7,45.0,7.9,-1.9
2024-08,ALEXÂNIA,Alexânia - 1ª Vara Cível,5,4.0,9.5,9.5,-4.5,90.0,7.4,-2.4
2024-09,ALEXÂNIA,Alexânia - 1ª Vara Cível,10,11.0,9.2,9.2,0.8,8.0,7.0,3.0
2024-10,ALEXÂNIA,Alexânia - 1ª Vara Cível,14,4.0,8.3,8.3,5.7,40.7,8.5,5.5
2024-11,ALEXÂNIA,Alexânia - 1ª Vara Cível,10,2.0,8.3,8.3,1.7,17.0,10.6,-0.6
2024-12,ALEXÂNIA,Alexânia - 1ª Vara Cível,7,6.0,8.6,8.6,-1.6,22.9,10.5,-3.5
2024-01,ALEXÂNIA,Alexânia - 2ª Vara Cível,3,2.0,5.3,5.3,-2.3,76.7,6.6,-3.6
2024-02,ALEXÂNIA,Alexânia - 2ª Vara Cível,2,2.0,5.6,5.6,-3.6,180.0,5.4,-3.4
2024-03,ALEXÂNIA,Alexânia - 2ª Vara Cível,6,3.0,5.3,5.3,0.7,11.7,4.5,1.5
2024-04,ALEXÂNIA,Alexânia - 2ª Vara Cível,9,10.0,6.8,6.8,2.2,24.4,5.4,3.6
2024-05,ALEXÂNIA,Alexânia - 2ª Vara Cível,9,3.0,7.7,7.7,1.3,14.4,7.1,1.9
2024-06,ALEXÂNIA,Alexânia - 2ª Vara Cível,6,4.0,10.3,10.3,-4.3,71.7,8.4,-2.4
2024-07,ALEXÂNIA,Alexânia - 2ª Vara Cível,9,5.0,8.1,8.1,0.9,10.0,7.9,1.1
2024-08,ALEXÂNIA,Alexânia - 2ª Vara Cível,7,6.0,10.8,10.8,-3.8,54.3,8.6,-1.6
2024-09,ALEXÂNIA,Alexânia - 2ª Vara Cível,7,4.0,9.4,9.4,-2.4,34.3,7.8,-0.8
2024-10,ALEXÂNIA,Alexânia - 2ª Vara Cível,7,7.0,8.9,8.9,-1.9,27.1,8.4,-1.4
2024-11,ALEXÂNIA,Alexânia - 2ª Vara Cível,10,8.0,8.2,8.2,1.8,18.0,7.8,2.2
2024-12,ALEXÂNIA,Alexânia - 2ª Vara Cível,1,4.0,7.3,7.3,-6.3,630.0,9.0,-8.0
2024-01,ALEXÂNIA,Alexânia - Execução Penal/EXECPENWEB,0,0.0,1.4,1.4,-1.4,,1.2,-1.2
2024-02,ALEXÂNIA,Alexânia - Execução Penal/EXECPENWEB,0,0.0,2.5,2.5,-2.5,,1.2,-1.2
2024-03,ALEXÂNIA,Alexânia - Execução Penal/EXECPENWEB,0,0.0,2.7,2.7,-2.7,,1.2,-1.2
2024-04,ALEXÂNIA,Alexânia - Execução Penal/EXECPENWEB,0,0.0,2.6,2.6,-2.6,,1.2,-1.2
2024-05,ALEXÂNIA,Alexânia - Execução Penal/EXECPENWEB,0,0.0,3.4,3.4,-3.4,,1.2,-1.2
2024-06,ALEXÂNIA,Alexânia - Execução Penal/EXECPENWEB,0,0.0,4.1,4.1,-4.1,,1.2,-1.2
2024-07,ALEXÂNIA,Alexânia - Execução Penal/EXECPENWEB,0,0.0,2.5,2.5,-2.5,,1.2,-1.2
2024-08,ALEXÂNIA,Alexânia - Execução Penal/EXECPENWEB,0,0.0,4.0,4.0,-4.0,,1.2,-1.2
2024-09,ALEXÂNIA,Alexânia - Execução Penal/EXECPENWEB,0,0.0,3.6,3.6,-3.6,,1.2,-1.2
2024-10,ALEXÂNIA,Alexânia - Execução Penal/EXECPENWEB,0,0.0,2.2,2.2,-2.2,,1.2,-1.2
2024-11,ALEXÂNIA,Alexânia - Execução Penal/EXECPENWEB,0,0.0,1.2,1.2,-1.2,,1.2,-1.2
2024-12,ALEXÂNIA,Alexânia - Execução Penal/EXECPENWEB,0,0.0,0.3,0.3,-0.3,,1.2,-1.2
2024-01,ALEXÂNIA,Alexânia - Juizado Especial Criminal,270,37.0,53.7,53.7,216.3,80.1,66.3,203.7
2024-02,ALEXÂNIA,Alexânia - Juizado Especial Criminal,154,34.0,127.4,127.4,26.6,17.3,174.2,-20.2
2024-03,ALEXÂNIA,Alexânia - Juizado Especial Criminal,190,38.0,82.2,82.2,107.8,56.7,136.1,53.9
2024-04,ALEXÂNIA,Alexânia - Juizado Especial Criminal,167,40.0,149.9,149.9,17.1,10.2,168.1,-1.1
2024-05,ALEXÂNIA,Alexânia - Juizado Especial Criminal,164,46.0,146.9,146.9,17.1,10.4,159.0,5.0
2024-06,ALEXÂNIA,Alexânia - Juizado Especial Criminal,102,69.0,154.0,154.0,-52.0,51.0,159.3,-57.3
2024-07,ALEXÂNIA,Alexânia - Juizado Especial Criminal,80,72.0,119.3,119.3,-39.3,49.1,120.3,-40.3
2024-08,ALEXÂNIA,Alexânia - Juizado Especial Criminal,57,109.0,101.8,101.8,-44.8,78.6,100.5,-43.5
2024-09,ALEXÂNIA,Alexânia - Juizado Especial Criminal,55,102.0,86.7,86.7,-31.7,57.6,80.6,-25.6
2024-10,ALEXÂNIA,Alexânia - Juizado Especial Criminal,69,99.0,79.1,79.1,-10.1,14.6,65.2,3.8
2024-11,ALEXÂNIA,Alexânia - Juizado Especial Criminal,67,174.0,87.3,87.3,-20.3,30.3,71.0,-4.0
2024-12,ALEXÂNIA,Alexânia - Juizado Especial Criminal,73,54.0,71.3,71.3,1.7,2.3,59.2,13.8
2024-01,ALEXÂNIA,Alexânia - Juizado Especial Cível,9,12.0,8.8,8.8,0.2,2.2,9.5,-0.5
2024-02,ALEXÂNIA,Alexânia - Juizado Especial Cível,10,12.0,11.2,11.2,-1.2,12.0,10.2,-0.2
2024-03,ALEXÂNIA,Alexânia - Juizado Especial Cível,5,14.0,11.6,11.6,-6.6,132.0,10.2,-5.2
2024-04,ALEXÂNIA,Alexânia - Juizado Especial Cível,13,12.0,9.2,9.2,3.8,29.2,9.1,3.9
2024-05,ALEXÂNIA,Alexânia - Juizado Especial Cível,9,16.0,12.7,12.7,-3.7,41.1,11.3,-2.3
2024-06,ALEXÂNIA,Alexânia - Juizado Especial Cível,10,11.0,11.0,11.0,-1.0,10.0,9.8,0.2
2024-07,ALEXÂNIA,Alexânia - Juizado Especial Cível,31,8.0,11.5,11.5,19.5,62.9,10.7,20.3
2024-08,ALEXÂNIA,Alexânia - Juizado Especial Cível,27,11.0,16.9,16.9,10.1,37.4,19.8,7.2
2024-09,ALEXÂNIA,Alexânia - Juizado Especial Cível,13,6.0,17.4,17.4,-4.4,33.8,22.3,-9.3
2024-10,ALEXÂNIA,Alexânia - Juizado Especial Cível,14,8.0,15.3,15.3,-1.3,9.3,18.3,-4.3
2024-11,ALEXÂNIA,Alexânia - Juizado Especial Cível,7,13.0,14.0,14.0,-7.0,100.0,15.3,-8.3
2024-12,ALEXÂNIA,Alexânia - Juizado Especial Cível,4,7.0,9.0,9.0,-5.0,125.0,11.6,-7.6
2024-01,ALEXÂNIA,Alexânia - Juizado das Fazendas Públicas,0,1.0,1.1,1.1,-1.1,,1.7,-1.7
2024-02,ALEXÂNIA,Alexânia - Juizado das Fazendas Públicas,1,0.0,2.4,2.4,-1.4,140.0,1.7,-0.7
2024-03,ALEXÂNIA,Alexânia - Juizado das Fazendas Públicas,2,1.0,3.0,3.0,-1.0,50.0,1.7,0.3
2024-04,ALEXÂNIA,Alexânia - Juizado das Fazendas Públicas,3,1.0,3.1,3.1,-0.1,3.3,2.1,0.9
2024-05,ALEXÂNIA,Alexânia - Juizado das Fazendas Públicas,0,0.0,4.5,4.5,-4.5,,3.0,-3.0
2024-06,ALEXÂNIA,Alexânia - Juizado das Fazendas Públicas,2,1.0,4.2,4.2,-2.2,110.0,2.1,-0.1
2024-07,ALEXÂNIA,Alexânia - Juizado das Fazendas Públicas,1,0.0,3.2,3.2,-2.2,220.0,2.5,-1.5
2024-08,ALEXÂNIA,Alexânia - Juizado das Fazendas Públicas,4,2.0,4.4,4.4,-0.4,10.0,1.9,2.1
2024-09,ALEXÂNIA,Alexânia - Juizado das Fazendas Públicas,1,3.0,5.4,5.4,-4.4,440.0,3.7,-2.7
2024-10,ALEXÂNIA,Alexânia - Juizado das Fazendas Públicas,2,0.0,2.5,2.5,-0.5,25.0,2.6,-0.6
2024-11,ALEXÂNIA,Alexânia - Juizado das Fazendas Públicas,1,2.0,2.4,2.4,-1.4,140.0,2.9,-1.9
2024-12,ALEXÂNIA,Alexânia - Juizado das Fazendas Públicas,1,0.0,1.0,1.0,0.0,0.0,2.0,-1.0
2024-01,ALEXÂNIA,Alexânia - Pai Presente,1,3.0,1.8,1.8,-0.8,80.0,1.5,-0.5
2024-02,ALEXÂNIA,Alexânia - Pai Presente,0,1.0,2.8,2.8,-2.8,,1.7,-1.7
2024-03,ALEXÂNIA,Alexânia - Pai Presente,2,1.0,2.7,2.7,-0.7,35.0,1.4,0.6
2024-04,ALEXÂNIA,Alexânia - Pai Presente,3,0.0,3.1,3.1,-0.1,3.3,2.1,0.9
2024-05,ALEXÂNIA,Alexânia - Pai Presente,1,0.0,4.1,4.1,-3.1,310.0,2.7,-1.7
2024-06,ALEXÂNIA,Alexânia - Pai Presente,2,0.0,4.7,4.7,-2.7,135.0,2.6,-0.6
2024-07,ALEXÂNIA,Alexânia - Pai Presente,1,5.0,4.0,4.0,-3.0,300.0,2.8,-1.8
2024-08,ALEXÂNIA,Alexânia - Pai Presente,0,1.0,4.6,4.6,-4.6,,2.0,-2.0
2024-09,ALEXÂNIA,Alexânia - Pai Presente,1,3.0,4.0,4.0,-3.0,300.0,1.7,-0.7
2024-10,ALEXÂNIA,Alexânia - Pai Presente,0,1.0,2.6,2.6,-2.6,,1.8,-1.8
2024-11,ALEXÂNIA,Alexânia - Pai Presente,0,0.0,1.0,1.0,-1.0,,1.4,-1.4
2024-12,ALEXÂNIA,Alexânia - Pai Presente,0,0.0,0.2,0.2,-0.2,,1.4,-1.4
2024-01,ALEXÂNIA,Alexânia - Vara Criminal,70,47.0,45.1,45.1,24.9,35.6,44.8,25.2
2024-02,ALEXÂNIA,Alexânia - Vara Criminal,48,35.0,52.9,52.9,-4.9,10.2,55.2,-7.2
2024-03,ALEXÂNIA,Alexânia - Vara Criminal,33,51.0,46.9,46.9,-13.9,42.1,54.3,-21.3
2024-04,ALEXÂNIA,Alexânia - Vara Criminal,76,44.0,41.6,41.6,34.4,45.3,44.3,31.7
2024-05,ALEXÂNIA,Alexânia - Vara Criminal,47,46.0,53.1,53.1,-6.1,13.0,50.9,-3.9
2024-06,ALEXÂNIA,Alexânia - Vara Criminal,44,53.0,43.9,43.9,0.1,0.2,48.6,-4.6
2024-07,ALEXÂNIA,Alexânia - Vara Criminal,64,42.0,47.7,47.7,16.3,25.5,47.7,16.3
2024-08,ALEXÂNIA,Alexânia - Vara Criminal,55,44.0,54.6,54.6,0.4,0.7,50.8,4.2
2024-09,ALEXÂNIA,Alexânia - Vara Criminal,59,64.0,54.1,54.1,4.9,8.3,50.9,8.1
2024-10,ALEXÂNIA,Alexânia - Vara Criminal,49,61.0,60.3,60.3,-11.3,23.1,55.8,-6.8
2024-11,ALEXÂNIA,Alexânia - Vara Criminal,57,52.0,52.0,52.0,5.0,8.8,48.3,8.7
2024-12,ALEXÂNIA,Alexânia - Vara Criminal,36,40.0,52.9,52.9,-16.9,46.9,46.4,-10.4
2024-01,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Cível,2,0.0,1.5,1.5,0.5,25.0,1.5,0.5
2024-02,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Cível,2,2.0,3.3,3.3,-1.3,65.0,2.1,-0.1
2024-03,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Cível,1,5.0,4.2,4.2,-3.2,320.0,2.6,-1.6
2024-04,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Cível,2,2.0,3.5,3.5,-1.5,75.0,2.3,-0.3
2024-05,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Cível,0,2.0,4.6,4.6,-4.6,,2.5,-2.5
2024-06,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Cível,0,4.0,4.4,4.4,-4.4,,1.7,-1.7
2024-07,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Cível,2,0.0,2.3,2.3,-0.3,15.0,1.7,0.3
2024-08,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Cível,2,1.0,4.4,4.4,-2.4,120.0,2.1,-0.1
2024-09,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Cível,1,1.0,4.2,4.2,-3.2,320.0,2.2,-1.2
2024-10,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Cível,1,0.0,2.9,2.9,-1.9,190.0,2.3,-1.3
2024-11,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Cível,2,0.0,1.8,1.8,0.2,10.0,2.0,0.0
2024-12,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Cível,0,1.0,1.3,1.3,-1.3,,2.1,-2.1
2024-01,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Infracional,3,0.0,4.6,4.6,-1.6,53.3,4.8,-1.8
2024-02,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Infracional,5,3.0,5.9,5.9,-0.9,18.0,4.7,0.3
2024-03,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Infracional,2,1.0,6.6,6.6,-4.6,230.0,5.4,-3.4
2024-04,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Infracional,10,5.0,5.3,5.3,4.7,47.0,4.6,5.4
2024-05,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Infracional,2,15.0,9.2,9.2,-7.2,360.0,7.5,-5.5
2024-06,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Infracional,3,3.0,5.5,5.5,-2.5,83.3,5.0,-2.0
2024-07,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Infracional,7,3.0,5.1,5.1,1.9,27.1,5.3,1.7
2024-08,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Infracional,14,7.0,8.1,8.1,5.9,42.1,5.4,8.6
2024-09,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Infracional,8,6.0,9.7,9.7,-1.7,21.2,10.0,-2.0
2024-10,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Infracional,0,3.0,8.1,8.1,-8.1,,9.1,-9.1
2024-11,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Infracional,1,3.0,2.9,2.9,-1.9,190.0,6.0,-5.0
2024-12,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Infracional,1,4.0,1.9,1.9,-0.9,90.0,4.3,-3.3
2024-01,ALEXÂNIA,Alexânia - Vara das Fazendas Públicas,3,1.0,4.6,4.6,-1.6,53.3,6.2,-3.2
2024-02,ALEXÂNIA,Alexânia - Vara das Fazendas Públicas,8,3.0,5.9,5.9,2.1,26.2,4.9,3.1
2024-03,ALEXÂNIA,Alexânia - Vara das Fazendas Públicas,3,17.0,8.2,8.2,-5.2,173.3,6.7,-3.7
2024-04,ALEXÂNIA,Alexânia - Vara das Fazendas Públicas,13,3.0,5.2,5.2,7.8,60.0,5.4,7.6
2024-05,ALEXÂNIA,Alexânia - Vara das Fazendas Públicas,8,6.0,9.8,9.8,-1.8,22.5,9.9,-1.9
2024-06,ALEXÂNIA,Alexânia - Vara das Fazendas Públicas,4,4.0,8.4,8.4,-4.4,110.0,8.5,-4.5
2024-07,ALEXÂNIA,Alexânia - Vara das Fazendas Públicas,4,6.0,6.9,6.9,-2.9,72.5,7.7,-3.7
2024-08,ALEXÂNIA,Alexânia - Vara das Fazendas Públicas,3,7.0,8.4,8.4,-5.4,180.0,6.6,-3.6
2024-09,ALEXÂNIA,Alexânia - Vara das Fazendas Públicas,5,3.0,7.1,7.1,-2.1,42.0,4.8,0.2
2024-10,ALEXÂNIA,Alexânia - Vara das Fazendas Públicas,3,9.0,6.9,6.9,-3.9,130.0,5.6,-2.6
2024-11,ALEXÂNIA,Alexânia - Vara das Fazendas Públicas,4,5.0,4.4,4.4,-0.4,10.0,4.9,-0.9
2024-12,ALEXÂNIA,Alexânia - Vara das Fazendas Públicas,3,3.0,3.8,3.8,-0.8,26.7,4.9,-1.9
2024-01,ALEXÂNIA,Alexânia - Vara de Família e Sucessões,34,21.0,24.5,24.5,9.5,27.9,23.6,10.4
2024-02,ALEXÂNIA,Alexânia - Vara de Família e Sucessões,28,25.0,29.1,29.1,-1.1,3.9,28.8,-0.8
2024-03,ALEXÂNIA,Alexânia - Vara de Família e Sucessões,17,20.0,27.1,27.1,-10.1,59.4,29.8,-12.8
2024-04,ALEXÂNIA,Alexânia - Vara de Família e Sucessões,29,15.0,22.3,22.3,6.7,23.1,25.3,3.7
2024-05,ALEXÂNIA,Alexânia - Vara de Família e Sucessões,31,27.0,27.6,27.6,3.4,11.0,26.0,5.0
2024-06,ALEXÂNIA,Alexânia - Vara de Família e Sucessões,17,31.0,28.2,28.2,-11.2,65.9,27.1,-10.1
2024-07,ALEXÂNIA,Alexânia - Vara de Família e Sucessões,28,23.0,22.7,22.7,5.3,18.9,24.2,3.8
2024-08,ALEXÂNIA,Alexânia - Vara de Família e Sucessões,17,26.0,27.8,27.8,-10.8,63.5,27.2,-10.2
2024-09,ALEXÂNIA,Alexânia - Vara de Família e Sucessões,23,25.0,21.5,21.5,1.5,6.5,22.4,0.6
2024-10,ALEXÂNIA,Alexânia - Vara de Família e Sucessões,32,36.0,25.1,25.1,6.9,21.6,23.8,8.2
2024-11,ALEXÂNIA,Alexânia - Vara de Família e Sucessões,23,26.0,24.4,24.4,-1.4,6.1,24.9,-1.9
2024-12,ALEXÂNIA,Alexânia - Vara de Família e Sucessões,13,23.0,22.2,22.2,-9.2,70.8,21.9,-8.9
2024-01,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Execução Penal/EXECPENWEB,0,0.0,1.4,1.4,-1.4,,1.2,-1.2
2024-02,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Execução Penal/EXECPENWEB,0,0.0,2.5,2.5,-2.5,,1.2,-1.2
2024-03,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Execução Penal/EXECPENWEB,0,0.0,2.7,2.7,-2.7,,1.2,-1.2
2024-04,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Execução Penal/EXECPENWEB,0,0.0,2.6,2.6,-2.6,,1.2,-1.2
2024-05,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Execução Penal/EXECPENWEB,0,0.0,3.4,3.4,-3.4,,1.2,-1.2
2024-06,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Execução Penal/EXECPENWEB,0,0.0,4.1,4.1,-4.1,,1.2,-1.2
2024-07,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Execução Penal/EXECPENWEB,0,0.0,2.5,2.5,-2.5,,1.2,-1.2
2024-08,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Execução Penal/EXECPENWEB,0,0.0,4.0,4.0,-4.0,,1.2,-1.2
2024-09,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Execução Penal/EXECPENWEB,0,0.0,3.6,3.6,-3.6,,1.2,-1.2
2024-10,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Execução Penal/EXECPENWEB,0,0.0,2.2,2.2,-2.2,,1.2,-1.2
2024-11,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Execução Penal/EXECPENWEB,0,0.0,1.2,1.2,-1.2,,1.2,-1.2
2024-12,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Execução Penal/EXECPENWEB,0,0.0,0.3,0.3,-0.3,,1.2,-1.2
2024-01,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Criminal,9,10.0,11.4,11.4,-2.4,26.7,12.6,-3.6
2024-02,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Criminal,12,17.0,12.6,12.6,-0.6,5.0,11.6,0.4
2024-03,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Criminal,15,8.0,13.2,13.2,1.8,12.0,11.5,3.5
2024-04,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Criminal,16,8.0,13.8,13.8,2.2,13.8,13.6,2.4
2024-05,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Criminal,20,12.0,16.8,16.8,3.2,16.0,14.4,5.6
2024-06,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Criminal,16,9.0,19.2,19.2,-3.2,20.0,15.5,0.5
2024-07,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Criminal,10,23.0,18.2,18.2,-8.2,82.0,15.7,-5.7
2024-08,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Criminal,10,7.0,14.9,14.9,-4.9,49.0,13.3,-3.3
2024-09,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Criminal,12,12.0,14.5,14.5,-2.5,20.8,12.8,-0.8
2024-10,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Criminal,10,11.0,13.7,13.7,-3.7,37.0,12.5,-2.5
2024-11,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Criminal,11,18.0,12.8,12.8,-1.8,16.4,12.1,-1.1
2024-12,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Criminal,15,10.0,11.4,11.4,3.6,24.0,11.1,3.9
2024-01,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Cível,10,7.0,10.7,10.7,-0.7,7.0,10.2,-0.2
2024-02,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Cível,12,7.0,11.8,11.8,0.2,1.7,10.6,1.4
2024-03,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Cível,13,5.0,12.6,12.6,0.4,3.1,11.6,1.4
2024-04,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Cível,10,10.0,13.2,13.2,-3.2,32.0,11.7,-1.7
2024-05,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Cível,6,3.0,12.6,12.6,-6.6,110.0,11.2,-5.2
