ANO_MES,COMARCA,SERVENTIA,novos_casos,previsto_m3_lgbm,erro_lgbm
2025-08,ALEXÂNIA,Alexânia - Juizado das Fazendas Públicas,3,3.2,-0.2
2025-09,ALEXÂNIA,Alexânia - Juizado das Fazendas Públicas,4,3.2,0.8
2025-10,ALEXÂNIA,Alexânia - Juizado das Fazendas Públicas,3,4.0,-1.0
2025-11,ALEXÂNIA,Alexânia - Juizado das Fazendas Públicas,7,3.8,3.2
2025-12,ALEXÂNIA,Alexânia - Juizado das Fazendas Públicas,9,5.1,3.9
2025-01,ALEXÂNIA,Alexânia - Pai Presente,0,0.9,-0.9
2025-02,ALEXÂNIA,Alexânia - Pai Presente,1,0.8,0.2
2025-03,ALEXÂNIA,Alexânia - Pai Presente,0,1.1,-1.1
2025-04,ALEXÂNIA,Alexânia - Pai Presente,3,0.9,2.1
2025-05,ALEXÂNIA,Alexânia - Pai Presente,1,1.9,-0.9
2025-06,ALEXÂNIA,Alexânia - Pai Presente,0,1.5,-1.5
2025-07,ALEXÂNIA,Alexânia - Pai Presente,0,1.4,-1.4
2025-08,ALEXÂNIA,Alexânia - Pai Presente,0,1.1,-1.1
2025-09,ALEXÂNIA,Alexânia - Pai Presente,1,1.0,0.0
2025-10,ALEXÂNIA,Alexânia - Pai Presente,0,1.2,-1.2
2025-11,ALEXÂNIA,Alexânia - Pai Presente,0,0.9,-0.9
2025-12,ALEXÂNIA,Alexânia - Pai Presente,0,0.9,-0.9
2025-01,ALEXÂNIA,Alexânia - Vara Criminal,61,45.9,15.1
2025-02,ALEXÂNIA,Alexânia - Vara Criminal,55,49.5,5.5
2025-03,ALEXÂNIA,Alexânia - Vara Criminal,48,54.2,-6.2
2025-04,ALEXÂNIA,Alexânia - Vara Criminal,66,51.4,14.6
2025-05,ALEXÂNIA,Alexânia - Vara Criminal,75,55.6,19.4
2025-06,ALEXÂNIA,Alexânia - Vara Criminal,67,64.4,2.6
2025-07,ALEXÂNIA,Alexânia - Vara Criminal,58,63.9,-5.9
2025-08,ALEXÂNIA,Alexânia - Vara Criminal,61,60.7,0.3
2025-09,ALEXÂNIA,Alexânia - Vara Criminal,77,59.0,18.0
2025-10,ALEXÂNIA,Alexânia - Vara Criminal,57,63.8,-6.8
2025-11,ALEXÂNIA,Alexânia - Vara Criminal,38,57.8,-19.8
2025-12,ALEXÂNIA,Alexânia - Vara Criminal,50,47.6,2.4
2025-01,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Cível,2,1.4,0.6
2025-02,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Cível,0,1.9,-1.9
2025-03,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Cível,3,1.3,1.7
2025-04,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Cível,1,2.4,-1.4
2025-05,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Cível,1,1.7,-0.7
2025-06,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Cível,3,1.9,1.1
2025-07,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Cível,3,2.5,0.5
2025-08,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Cível,4,2.8,1.2
2025-09,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Cível,1,4.0,-3.0
2025-10,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Cível,4,2.8,1.2
2025-11,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Cível,5,3.6,1.4
2025-12,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Cível,1,4.3,-3.3
2025-01,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Infracional,2,2.6,-0.6
2025-02,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Infracional,0,3.1,-3.1
2025-03,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Infracional,4,2.2,1.8
2025-04,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Infracional,9,3.3,5.7
2025-05,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Infracional,6,5.6,0.4
2025-06,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Infracional,6,6.5,-0.5
2025-07,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Infracional,4,6.6,-2.6
2025-08,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Infracional,0,5.9,-5.9
2025-09,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Infracional,5,3.7,1.3
2025-10,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Infracional,4,4.2,-0.2
2025-11,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Infracional,4,3.9,0.1
2025-12,ALEXÂNIA,Alexânia - Vara da Infância e Juventude Infracional,4,4.7,-0.7
2025-01,ALEXÂNIA,Alexânia - Vara das Fazendas Públicas,7,4.3,2.7
2025-02,ALEXÂNIA,Alexânia - Vara das Fazendas Públicas,10,5.8,4.2
2025-03,ALEXÂNIA,Alexânia - Vara das Fazendas Públicas,8,7.7,0.3
2025-04,ALEXÂNIA,Alexânia - Vara das Fazendas Públicas,9,7.8,1.2
2025-05,ALEXÂNIA,Alexânia - Vara das Fazendas Públicas,12,8.1,3.9
2025-06,ALEXÂNIA,Alexânia - Vara das Fazendas Públicas,12,9.6,2.4
2025-07,ALEXÂNIA,Alexânia - Vara das Fazendas Públicas,20,11.3,8.7
2025-08,ALEXÂNIA,Alexânia - Vara das Fazendas Públicas,9,14.3,-5.3
2025-09,ALEXÂNIA,Alexânia - Vara das Fazendas Públicas,14,11.6,2.4
2025-10,ALEXÂNIA,Alexânia - Vara das Fazendas Públicas,9,13.4,-4.4
2025-11,ALEXÂNIA,Alexânia - Vara das Fazendas Públicas,15,11.1,3.9
2025-12,ALEXÂNIA,Alexânia - Vara das Fazendas Públicas,5,12.4,-7.4
2025-01,ALEXÂNIA,Alexânia - Vara de Família e Sucessões,27,22.0,5.0
2025-02,ALEXÂNIA,Alexânia - Vara de Família e Sucessões,26,23.7,2.3
2025-03,ALEXÂNIA,Alexânia - Vara de Família e Sucessões,40,24.4,15.6
2025-04,ALEXÂNIA,Alexânia - Vara de Família e Sucessões,38,31.9,6.1
2025-05,ALEXÂNIA,Alexânia - Vara de Família e Sucessões,36,35.8,0.2
2025-06,ALEXÂNIA,Alexânia - Vara de Família e Sucessões,49,34.6,14.4
2025-07,ALEXÂNIA,Alexânia - Vara de Família e Sucessões,70,40.8,29.2
2025-08,ALEXÂNIA,Alexânia - Vara de Família e Sucessões,39,53.5,-14.5
2025-09,ALEXÂNIA,Alexânia - Vara de Família e Sucessões,67,43.0,24.0
2025-10,ALEXÂNIA,Alexânia - Vara de Família e Sucessões,57,53.8,3.2
2025-11,ALEXÂNIA,Alexânia - Vara de Família e Sucessões,37,47.2,-10.2
2025-12,ALEXÂNIA,Alexânia - Vara de Família e Sucessões,26,38.3,-12.3
2025-01,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-02,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-03,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-04,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-05,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-06,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-07,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-08,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-09,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-10,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-11,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-12,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-01,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Criminal,19,12.8,6.2
2025-02,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Criminal,10,15.4,-5.4
2025-03,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Criminal,5,13.9,-8.9
2025-04,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Criminal,4,10.8,-6.8
2025-05,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Criminal,11,8.5,2.5
2025-06,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Criminal,10,9.5,0.5
2025-07,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Criminal,9,9.7,-0.7
2025-08,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Criminal,9,9.4,-0.4
2025-09,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Criminal,10,9.1,0.9
2025-10,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Criminal,13,9.4,3.6
2025-11,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Criminal,3,11.4,-8.4
2025-12,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Criminal,9,8.4,0.6
2025-01,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Cível,20,6.9,13.1
2025-02,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Cível,9,11.9,-2.9
2025-03,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Cível,21,11.4,9.6
2025-04,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Cível,14,14.8,-0.8
2025-05,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Cível,31,13.4,17.6
2025-06,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Cível,28,21.7,6.3
2025-07,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Cível,20,22.9,-2.9
2025-08,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Cível,21,21.6,-0.6
2025-09,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Cível,16,21.2,-5.2
2025-10,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Cível,15,19.0,-4.0
2025-11,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Cível,13,16.4,-3.4
2025-12,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Cível,11,14.0,-3.0
2025-01,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado das Fazendas Públicas,3,1.1,1.9
2025-02,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado das Fazendas Públicas,15,1.9,13.1
2025-03,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado das Fazendas Públicas,1,8.8,-7.8
2025-04,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado das Fazendas Públicas,1,5.0,-4.0
2025-05,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado das Fazendas Públicas,3,4.5,-1.5
2025-06,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado das Fazendas Públicas,4,2.8,1.2
2025-07,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado das Fazendas Públicas,3,3.5,-0.5
2025-08,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado das Fazendas Públicas,0,4.0,-4.0
2025-09,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado das Fazendas Públicas,0,2.5,-2.5
2025-10,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado das Fazendas Públicas,5,1.7,3.3
2025-11,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado das Fazendas Públicas,7,3.4,3.6
2025-12,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado das Fazendas Públicas,2,5.2,-3.2
2025-01,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Pai Presente,1,1.0,0.0
2025-02,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Pai Presente,1,1.4,-0.4
2025-03,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Pai Presente,1,1.3,-0.3
2025-04,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Pai Presente,0,1.4,-1.4
2025-05,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Pai Presente,0,1.3,-1.3
2025-06,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Pai Presente,2,1.0,1.0
2025-07,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Pai Presente,0,1.7,-1.7
2025-08,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Pai Presente,0,1.3,-1.3
2025-09,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Pai Presente,1,1.2,-0.2
2025-10,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Pai Presente,0,1.1,-1.1
2025-11,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Pai Presente,2,1.0,1.0
2025-12,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Pai Presente,0,1.7,-1.7
2025-01,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Criminal,52,43.6,8.4
2025-02,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Criminal,50,48.6,1.4
2025-03,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Criminal,47,51.2,-4.2
2025-04,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Criminal,35,47.3,-12.3
2025-05,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Criminal,48,41.5,6.5
2025-06,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Criminal,36,45.4,-9.4
2025-07,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Criminal,54,41.3,12.7
2025-08,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Criminal,39,48.7,-9.7
2025-09,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Criminal,59,43.2,15.8
2025-10,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Criminal,38,50.2,-12.2
2025-11,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Criminal,27,43.3,-16.3
2025-12,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Criminal,39,34.9,4.1
2025-01,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Cível,29,13.4,15.6
2025-02,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Cível,35,20.4,14.6
2025-03,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Cível,29,26.1,2.9
2025-04,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Cível,29,26.7,2.3
2025-05,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Cível,29,27.1,1.9
2025-06,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Cível,46,26.9,19.1
2025-07,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Cível,67,34.0,33.0
2025-08,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Cível,27,48.6,-21.6
2025-09,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Cível,42,34.8,7.2
2025-10,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Cível,28,39.3,-11.3
2025-11,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Cível,31,31.5,-0.5
2025-12,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Cível,22,30.0,-8.0
2025-01,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Inf. e Juventude Infracional,0,2.2,-2.2
2025-02,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Inf. e Juventude Infracional,1,1.8,-0.8
2025-03,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Inf. e Juventude Infracional,3,1.5,1.5
2025-04,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Inf. e Juventude Infracional,1,2.1,-1.1
2025-05,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Inf. e Juventude Infracional,0,2.1,-2.1
2025-06,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Inf. e Juventude Infracional,1,1.4,-0.4
2025-07,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Inf. e Juventude Infracional,2,1.4,0.6
2025-08,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Inf. e Juventude Infracional,1,1.8,-0.8
2025-09,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Inf. e Juventude Infracional,1,1.7,-0.7
2025-10,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Inf. e Juventude Infracional,3,1.6,1.4
2025-11,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Inf. e Juventude Infracional,0,2.5,-2.5
2025-12,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Inf. e Juventude Infracional,0,1.5,-1.5
2025-01,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Infância e Juventude Cível,1,2.9,-1.9
2025-02,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Infância e Juventude Cível,2,2.5,-0.5
2025-03,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Infância e Juventude Cível,2,2.7,-0.7
2025-04,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Infância e Juventude Cível,2,2.7,-0.7
2025-05,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Infância e Juventude Cível,1,2.9,-1.9
2025-06,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Infância e Juventude Cível,3,2.1,0.9
2025-07,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Infância e Juventude Cível,0,2.8,-2.8
2025-08,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Infância e Juventude Cível,4,1.6,2.4
2025-09,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Infância e Juventude Cível,3,3.2,-0.2
2025-10,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Infância e Juventude Cível,0,3.0,-3.0
2025-11,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Infância e Juventude Cível,1,2.3,-1.3
2025-12,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Infância e Juventude Cível,1,1.9,-0.9
2025-01,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara das Fazendas Públicas,4,6.5,-2.5
2025-02,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara das Fazendas Públicas,8,6.2,1.8
2025-03,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara das Fazendas Públicas,5,7.6,-2.6
2025-04,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara das Fazendas Públicas,8,6.4,1.6
2025-05,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara das Fazendas Públicas,9,7.5,1.5
2025-06,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara das Fazendas Públicas,7,7.7,-0.7
2025-07,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara das Fazendas Públicas,6,7.8,-1.8
2025-08,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara das Fazendas Públicas,9,7.3,1.7
2025-09,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara das Fazendas Públicas,15,7.8,7.2
2025-10,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara das Fazendas Públicas,13,10.2,2.8
2025-11,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara das Fazendas Públicas,4,11.8,-7.8
2025-12,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara das Fazendas Públicas,40,9.0,31.0
2025-01,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara de Família e Sucessões,22,12.7,9.3
2025-02,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara de Família e Sucessões,23,15.9,7.1
2025-03,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara de Família e Sucessões,18,20.0,-2.0
2025-04,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara de Família e Sucessões,15,19.5,-4.5
2025-05,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara de Família e Sucessões,19,17.6,1.4
2025-06,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara de Família e Sucessões,19,17.0,2.0
2025-07,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara de Família e Sucessões,35,17.2,17.8
2025-08,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara de Família e Sucessões,17,24.7,-7.7
2025-09,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara de Família e Sucessões,28,20.9,7.1
2025-10,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara de Família e Sucessões,15,23.7,-8.7
2025-11,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara de Família e Sucessões,16,18.6,-2.6
2025-12,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara de Família e Sucessões,21,18.7,2.3
2025-01,ALVORADA DO NORTE,Alvorada do Norte - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-02,ALVORADA DO NORTE,Alvorada do Norte - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-03,ALVORADA DO NORTE,Alvorada do Norte - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-04,ALVORADA DO NORTE,Alvorada do Norte - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-05,ALVORADA DO NORTE,Alvorada do Norte - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-06,ALVORADA DO NORTE,Alvorada do Norte - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-07,ALVORADA DO NORTE,Alvorada do Norte - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-08,ALVORADA DO NORTE,Alvorada do Norte - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-09,ALVORADA DO NORTE,Alvorada do Norte - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-10,ALVORADA DO NORTE,Alvorada do Norte - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-11,ALVORADA DO NORTE,Alvorada do Norte - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-12,ALVORADA DO NORTE,Alvorada do Norte - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-01,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Criminal,14,14.7,-0.7
2025-02,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Criminal,26,14.5,11.5
2025-03,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Criminal,17,18.9,-1.9
2025-04,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Criminal,23,18.5,4.5
2025-05,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Criminal,20,20.4,-0.4
2025-06,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Criminal,6,19.5,-13.5
2025-07,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Criminal,25,13.9,11.1
2025-08,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Criminal,13,17.7,-4.7
2025-09,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Criminal,30,15.1,14.9
2025-10,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Criminal,13,21.9,-8.9
2025-11,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Criminal,10,17.3,-7.3
2025-12,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Criminal,6,14.0,-8.0
2025-01,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Cível,10,5.8,4.2
2025-02,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Cível,11,7.5,3.5
2025-03,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Cível,11,9.0,2.0
2025-04,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Cível,9,10.1,-1.1
2025-05,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Cível,15,9.5,5.5
2025-06,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Cível,13,11.7,1.3
2025-07,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Cível,21,12.6,8.4
2025-08,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Cível,13,14.4,-1.4
2025-09,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Cível,5,13.6,-8.6
2025-10,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Cível,11,11.7,-0.7
2025-11,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Cível,15,10.6,4.4
2025-12,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Cível,11,11.1,-0.1
2025-01,ALVORADA DO NORTE,Alvorada do Norte - Juizado das Fazendas Públicas,7,1.3,5.7
2025-02,ALVORADA DO NORTE,Alvorada do Norte - Juizado das Fazendas Públicas,4,3.5,0.5
2025-03,ALVORADA DO NORTE,Alvorada do Norte - Juizado das Fazendas Públicas,8,4.0,4.0
2025-04,ALVORADA DO NORTE,Alvorada do Norte - Juizado das Fazendas Públicas,3,6.4,-3.4
2025-05,ALVORADA DO NORTE,Alvorada do Norte - Juizado das Fazendas Públicas,6,4.6,1.4
2025-06,ALVORADA DO NORTE,Alvorada do Norte - Juizado das Fazendas Públicas,3,5.8,-2.8
2025-07,ALVORADA DO NORTE,Alvorada do Norte - Juizado das Fazendas Públicas,11,4.3,6.7
2025-08,ALVORADA DO NORTE,Alvorada do Norte - Juizado das Fazendas Públicas,6,7.1,-1.1
2025-09,ALVORADA DO NORTE,Alvorada do Norte - Juizado das Fazendas Públicas,9,6.5,2.5
